home_type,state,borough,zip,lot_size,house_area,bedrooms,bathrooms,price
TOWNHOUSE,NJ,Jersey City,7304,,735.0,1.0,1.0,2695
SINGLE_FAMILY,NJ,Newark,7103,,3171.0,4.0,2.0,2600
APARTMENT,NJ,Harrison,7029,,794.0,1.0,1.0,2680
SINGLE_FAMILY,NJ,Somerville,8876,,1161.0,2.0,1.0,2600
APARTMENT,NJ,Union,7083,,,2.0,1.0,2600
APARTMENT,NJ,Jersey City,7305,,,4.0,2.0,2600
APARTMENT,NJ,Jersey City,7306,,,3.0,2.0,2600
APARTMENT,NJ,Jersey City,7307,,,2.0,2.0,2600
APARTMENT,NJ,Westfield,7090,,1000.0,3.0,1.0,2600
APARTMENT,NJ,North Brunswick,8902,,,3.0,1.0,2600
APARTMENT,NJ,Jersey City,7304,,,4.0,1.0,2600
APARTMENT,NJ,Asbury Park,7712,,920.0,4.0,1.0,2600
APARTMENT,NJ,Jersey City,7306,,803.0,2.0,1.0,2600
APARTMENT,NJ,Montclair,7043,,850.0,2.0,1.0,2600
APARTMENT,NJ,Princeton,8540,,1138.0,2.0,2.0,2600
SINGLE_FAMILY,NJ,Glassboro,8028,,1548.0,4.0,2.5,2600
SINGLE_FAMILY,NJ,Hamilton,8610,,1320.0,4.0,1.5,2600
APARTMENT,NJ,Jersey City,7305,,768.0,2.0,1.0,2640
APARTMENT,NJ,Newark,7105,,800.0,2.0,2.0,2600
APARTMENT,NJ,Little Falls,7424,,,3.0,1.0,2650
APARTMENT,NJ,Paterson,7524,,1200.0,2.0,1.0,2600
APARTMENT,NJ,Westfield,7090,,800.0,2.0,1.0,2600
APARTMENT,NJ,Jersey City,7304,,,1.0,1.5,2600
APARTMENT,NJ,Jersey City,7306,,2000.0,3.0,2.0,2600
TOWNHOUSE,NJ,Lawrence Township,8648,,1393.0,3.0,2.5,2600
TOWNHOUSE,NJ,Chatham Twp,7928,,,1.0,1.0,2600
TOWNHOUSE,NJ,Voorhees,8043,,1759.0,3.0,3.0,2699
APARTMENT,NJ,Jersey City,7304,,,3.0,1.5,2650
APARTMENT,NJ,Jersey City,7306,,,2.0,2.0,2698
TOWNHOUSE,NJ,Voorhees,8043,,1360.0,3.0,3.0,2699
APARTMENT,NJ,Princeton,8540,,1183.0,2.0,2.0,2600
APARTMENT,NJ,Irvington,7111,,2520.0,4.0,2.0,2600
APARTMENT,NJ,Madison,7940,,,2.0,1.0,2650
SINGLE_FAMILY,NJ,South Orange,7079,,1950.0,2.0,1.0,2600
APARTMENT,NJ,Ridgefield Park,7660,,,1.0,1.0,2600
SINGLE_FAMILY,NJ,Keansburg,7734,,,3.0,1.0,2600
APARTMENT,NJ,Highland Park,8904,,2252.0,3.0,1.0,2600
APARTMENT,NJ,Westfield,7090,,1000.0,3.0,1.0,2600
APARTMENT,NJ,Cliffside Park,7010,,1215.0,2.0,1.5,2600
SINGLE_FAMILY,NJ,Piscataway,8854,,,3.0,2.0,2650
APARTMENT,NJ,North Bergen,7047,,1000.0,2.0,1.0,2650
APARTMENT,NJ,Westfield,7090,,1000.0,3.0,1.0,2600
APARTMENT,NJ,Union City,7087,,869.0,2.0,1.0,2600
APARTMENT,NJ,Jersey City,7306,,1400.0,2.0,1.5,2600
SINGLE_FAMILY,NJ,Asbury Park,7712,,1054.0,3.0,1.5,2600
APARTMENT,NJ,Union City,7087,,,3.0,2.0,2600
APARTMENT,NJ,Union City,7087,,914.0,2.0,2.0,2650
APARTMENT,NJ,East Orange,7017,,,4.0,2.0,2600
TOWNHOUSE,NJ,Denville,7834,,1294.0,2.0,3.0,2600
SINGLE_FAMILY,NJ,Hamilton,8610,,,4.0,1.0,2600
APARTMENT,NJ,East Orange,7017,,2500.0,3.0,1.0,2600
SINGLE_FAMILY,NJ,Sussex,7461,,,3.0,2.0,2600
MANUFACTURED,NJ,Keansburg,7734,,,2.0,1.0,2675
MANUFACTURED,NJ,Keansburg,7734,,,2.0,1.0,2675
SINGLE_FAMILY,NJ,Rahway,7065,,,3.0,1.0,2600
APARTMENT,NJ,Westfield,7090,,1000.0,3.0,1.0,2600
SINGLE_FAMILY,NJ,New Milford,7646,,,3.0,1.5,2695
APARTMENT,NJ,Westfield,7090,,1000.0,3.0,1.0,2600
SINGLE_FAMILY,NJ,Clifton,7013,,,3.0,1.0,2650
APARTMENT,NJ,Lyndhurst,7071,,,2.0,1.0,2600
TOWNHOUSE,NJ,Hamburg,7419,,,2.0,2.5,2600
SINGLE_FAMILY,NJ,Beach Haven,8008,,1400.0,3.0,2.5,2600
SINGLE_FAMILY,NJ,Linden,7036,,,3.0,1.0,2600
TOWNHOUSE,NJ,North Bergen,7047,,,2.0,1.0,2600
APARTMENT,NJ,Newark,7105,,1076.0,2.0,1.0,2600
APARTMENT,NJ,Weehawken,7086,,,2.0,2.0,2600
APARTMENT,NJ,Rahway,7065,,2100.0,3.0,2.0,2695
APARTMENT,NJ,Fort Lee,7024,,1000.0,2.0,2.0,2675
APARTMENT,NJ,Jersey City,7305,,,5.0,2.0,2600
APARTMENT,NJ,Hillsborough,8844,,,2.0,2.5,2600
APARTMENT,NJ,West New York,7093,,909.0,2.0,2.0,2650
TOWNHOUSE,NJ,Jersey City,7305,,,4.0,1.0,2600
APARTMENT,NJ,Newark,7112,,,5.0,3.0,2650
SINGLE_FAMILY,NJ,Jersey City,7307,,,2.0,1.0,2600
APARTMENT,NJ,Jersey City,7305,,1200.0,4.0,1.5,2600
TOWNHOUSE,NJ,Glassboro,8028,,1400.0,4.0,2.0,2600
APARTMENT,NJ,Glassboro,8028,,1400.0,4.0,2.0,2600
APARTMENT,NJ,Red Bank,7701,,,1.0,1.0,2650
APARTMENT,NJ,Jersey City,7306,,900.0,3.0,1.0,2600
APARTMENT,NJ,Jersey City,7304,,800.0,3.0,1.0,2600
APARTMENT,NJ,Westwood,7675,,,1.0,1.0,2600
APARTMENT,NJ,East Orange,7017,,,6.0,1.0,2600
APARTMENT,NJ,Howell,7731,,1000.0,3.0,1.0,2650
APARTMENT,NJ,Newark,7114,,,4.0,2.0,2600
APARTMENT,NJ,Newark,7106,,,4.0,2.0,2600
APARTMENT,NJ,Jersey City,7304,,,4.0,2.0,2600
APARTMENT,NJ,Cherry Hill,8002,,790.0,1.0,1.0,2700
APARTMENT,NJ,Cherry Hill,8002,,794.0,1.0,1.0,2700
APARTMENT,NJ,Cherry Hill,8002,,790.0,1.0,1.0,2700
APARTMENT,NJ,Cherry Hill,8002,,790.0,1.0,1.0,2700
APARTMENT,NJ,Cherry Hill,8002,,794.0,1.0,1.0,2700
APARTMENT,NJ,Cherry Hill,8002,,794.0,1.0,1.0,2700
APARTMENT,NJ,Elizabethport,7206,,,5.0,2.0,2750
APARTMENT,NJ,Short Hills,7078,,738.0,1.0,1.0,2759
APARTMENT,NJ,West New York,7093,,754.0,1.0,1.0,2793
APARTMENT,NJ,Hackettstown,7840,,1189.0,2.0,2.0,2750
APARTMENT,NJ,Princeton,8540,,1196.0,3.0,2.0,2743
APARTMENT,NJ,Jersey City,7306,,900.0,3.0,1.0,2794
APARTMENT,NJ,Jersey City,7306,,950.0,3.0,2.0,2799
APARTMENT,NJ,Harrison,7029,,714.0,1.0,1.0,2761
TOWNHOUSE,NJ,Piscataway,8854,,1573.0,3.0,2.5,2700
APARTMENT,NJ,Newark,7102,,649.0,1.0,1.0,2780
APARTMENT,NJ,East Orange,7017,,1750.0,5.0,2.5,2799
APARTMENT,NJ,Springfield,7081,,935.0,2.0,2.0,2760
APARTMENT,NJ,Wharton,7885,,1159.0,2.0,2.0,2750
APARTMENT,NJ,Union,7083,,1079.0,2.0,2.0,2788
APARTMENT,NJ,Bogota,7603,,658.0,1.0,1.0,2775
APARTMENT,NJ,Jersey City,7302,,392.0,0.0,1.0,2750
APARTMENT,NJ,Riverdale,7457,,1138.0,2.0,2.0,2793
APARTMENT,NJ,Hoboken,7030,,614.0,1.0,1.0,2700
APARTMENT,NJ,Hackensack,7601,,938.0,2.0,2.0,2775
APARTMENT,NJ,Elmwood Park,7407,,806.0,2.0,1.0,2730
APARTMENT,NJ,West Orange,7052,,1000.0,1.0,1.5,2795
APARTMENT,NJ,Bedminster,7921,,850.0,1.0,1.0,2700
APARTMENT,NJ,Jersey City,7302,,622.0,1.0,1.0,2750
APARTMENT,NJ,Piscataway,8854,,1395.0,2.0,2.0,2750
APARTMENT,NJ,Elizabeth,7202,,,3.0,1.0,2700
APARTMENT,NJ,Long Branch,7740,,890.0,2.0,1.0,2720
APARTMENT,NJ,Hackensack,7601,,720.0,1.0,1.0,2750
APARTMENT,NJ,Lyndhurst,7071,,1003.0,2.0,2.0,2788
TOWNHOUSE,NJ,Hillsborough,8844,,1496.0,3.0,2.5,2725
APARTMENT,NJ,West New York,7093,,880.0,2.0,1.0,2700
APARTMENT,NJ,Roselle Park,7204,,920.0,2.0,2.0,2700
APARTMENT,NJ,Green Village,7935,,1200.0,2.0,1.0,2700
APARTMENT,NJ,Park Ridge,7656,,549.0,0.0,1.0,2787
APARTMENT,NJ,Morris Plains,7950,,1625.0,2.0,2.0,2725
APARTMENT,NJ,Somerset,8873,,1325.0,2.0,2.0,2765
SINGLE_FAMILY,NJ,Milltown,8850,,900.0,2.0,1.0,2700
APARTMENT,NJ,Raritan,8869,,1437.0,2.0,2.0,2781
APARTMENT,NJ,Jersey City,7310,,492.0,0.0,1.0,2795
APARTMENT,NJ,Hackensack,7601,,805.0,1.0,1.0,2720
APARTMENT,NJ,Fairview,7022,,856.0,1.0,1.0,2700
SINGLE_FAMILY,NJ,Kearny,7032,,,3.0,1.0,2700
APARTMENT,NJ,Cherry Hill,8002,,1125.0,2.0,2.0,2726
APARTMENT,NJ,Riverton,8077,,1547.0,2.0,2.0,2718
TOWNHOUSE,NJ,Summit,7901,,1920.0,2.0,1.0,2750
APARTMENT,NJ,Hackettstown,7840,,1189.0,2.0,2.0,2750
APARTMENT,NJ,Edison,8837,,,2.0,1.0,2700
APARTMENT,NJ,Hackensack,7601,,,2.0,2.0,2700
APARTMENT,NJ,West New York,7093,,881.0,2.0,1.0,2750
TOWNHOUSE,NJ,Newark,7105,,1600.0,3.0,1.5,2700
TOWNHOUSE,NJ,Millburn,7041,,800.0,2.0,1.0,2700
APARTMENT,NJ,Weehawken,7086,,1000.0,2.0,1.0,2700
APARTMENT,NJ,Jersey City,7305,,2639.0,3.0,1.0,2700
APARTMENT,NJ,Rahway,7065,,1146.0,2.0,2.0,2709
APARTMENT,NJ,Jersey City,7306,,862.0,2.0,2.0,2750
APARTMENT,NJ,Montclair,7042,,775.0,1.0,1.0,2700
APARTMENT,NJ,Elizabeth,7201,,,3.0,2.0,2750
APARTMENT,NJ,Hillsborough,8844,,1307.0,2.0,2.0,2750
APARTMENT,NJ,South Orange,7079,,669.0,1.0,1.0,2703
APARTMENT,NJ,Long Branch,7740,,975.0,2.0,1.0,2724
APARTMENT,NJ,Franklin Lakes,7417,,920.0,1.0,1.0,2700
APARTMENT,NJ,Bayonne,7002,,1220.0,2.0,2.0,2700
APARTMENT,NJ,East Orange,7018,,1385.0,2.0,2.0,2721
APARTMENT,NJ,Morristown,7960,,740.0,1.0,1.0,2726
APARTMENT,NJ,Jersey City,7305,,819.0,1.0,1.0,2705
APARTMENT,NJ,North Bergen,7047,,600.0,0.0,1.0,2715
APARTMENT,NJ,Neptune,7753,,859.0,1.0,1.0,2760
APARTMENT,NJ,Cedar Knolls,7927,,1014.0,1.0,1.0,2715
APARTMENT,NJ,Iselin,8830,,922.0,2.0,2.0,2720
TOWNHOUSE,NJ,Bayville,8721,,1500.0,3.0,2.5,2750
APARTMENT,NJ,Edison,8817,,1020.0,3.0,2.0,2715
APARTMENT,NJ,Basking Ridge,7920,,1535.0,2.0,2.0,2705
SINGLE_FAMILY,NJ,Glassboro,8028,,1950.0,7.0,2.5,2700
APARTMENT,NJ,Union City,7087,,1100.0,2.0,1.0,2775
APARTMENT,NJ,Hackensack,7601,,837.0,2.0,1.0,2795
TOWNHOUSE,NJ,Newark,7103,,1450.0,3.0,2.5,2700
APARTMENT,NJ,West New York,7093,,975.0,1.0,1.0,2750
APARTMENT,NJ,West Orange,7052,,1190.0,3.0,1.5,2710
APARTMENT,NJ,Englewood,7631,,614.0,1.0,1.0,2725
TOWNHOUSE,NJ,Hoboken,7030,,,2.0,2.0,2750
APARTMENT,NJ,Haledon,7508,,756.0,1.0,1.0,2776
APARTMENT,NJ,Morristown,7960,,614.0,1.0,1.0,2725
APARTMENT,NJ,Union City,7087,,,2.0,1.0,2790
APARTMENT,NJ,Toms River,8755,,1208.0,2.0,2.0,2758
APARTMENT,NJ,Clark,7066,,1340.0,2.0,2.0,2750
APARTMENT,NJ,Toms River,8755,,1293.0,2.0,2.0,2733
APARTMENT,NJ,Dover,7801,,1077.0,2.0,2.0,2795
APARTMENT,NJ,New Brunswick,8901,,736.0,1.0,1.0,2708
APARTMENT,NJ,Passaic,7055,,1292.0,1.0,1.5,2700
APARTMENT,NJ,Somerville,8876,,1129.0,2.0,2.0,2795
TOWNHOUSE,NJ,Newton,7860,,,2.0,2.0,2700
APARTMENT,NJ,Montclair,7042,,640.0,2.0,1.0,2775
SINGLE_FAMILY,NJ,Glassboro,8028,,1260.0,6.0,2.0,2700
APARTMENT,NJ,Seaside Park,8752,,4756.0,2.0,1.0,2700
APARTMENT,NJ,Raritan,8869,,1083.0,2.0,2.0,2700
SINGLE_FAMILY,NJ,Manasquan,8736,,1060.0,3.0,1.0,2750
APARTMENT,NJ,Elmwood Park,7407,,982.0,1.0,1.0,2730
APARTMENT,NJ,West New York,7093,,1200.0,2.0,1.5,2775
APARTMENT,NJ,Freehold,7728,,849.0,1.0,1.0,2708
APARTMENT,NJ,Budd Lake,7828,,948.0,2.0,1.0,2706
APARTMENT,NJ,Harrison,7029,,797.0,1.0,1.0,2720
APARTMENT,NJ,Maplewood,7040,,906.0,1.0,1.0,2788
APARTMENT,NJ,Bayonne,7002,,,2.0,1.5,2700
APARTMENT,NJ,Hackensack,7601,,1407.0,2.0,2.0,2745
APARTMENT,NJ,Keyport,7735,,1010.0,2.0,1.0,2750
APARTMENT,NJ,Jersey City,7304,,796.0,1.0,1.0,2795
APARTMENT,NJ,Dover,7801,,1411.0,2.0,2.0,2750
APARTMENT,NJ,Piscataway,8854,,925.0,2.0,1.0,2724
APARTMENT,NJ,Englewood,7631,,708.0,1.0,1.0,2709
APARTMENT,NJ,Scotch Plains,7076,,1230.0,2.0,2.0,2780
APARTMENT,NJ,Wayne,7470,,1036.0,2.0,2.0,2795
APARTMENT,NJ,Ventnor City,8406,,1137.0,2.0,2.0,2750
APARTMENT,NJ,Phillipsburg,8865,,1289.0,2.0,2.0,2700
APARTMENT,NJ,Newark,7102,,1063.0,1.0,2.0,2725
APARTMENT,NJ,East Orange,7018,,1500.0,1.0,2.0,2700
APARTMENT,NJ,Berkeley Heights,7922,,942.0,1.0,1.0,2700
APARTMENT,NJ,Somerville,8876,,854.0,1.0,1.0,2760
APARTMENT,NJ,Springfield,7081,,1470.0,3.0,1.5,2795
APARTMENT,NJ,Springfield,7081,,1205.0,2.0,2.0,2750
APARTMENT,NJ,North Bergen,7047,,,2.0,1.0,2700
APARTMENT,NJ,Elizabeth,7201,,,2.0,2.0,2795
APARTMENT,NJ,Secaucus,7094,,1080.0,2.0,2.0,2773
APARTMENT,NJ,Bloomfield,7003,,1174.0,2.0,2.0,2750
APARTMENT,NJ,Medford,8055,,1306.0,2.0,2.0,2700
APARTMENT,NJ,Somerset,8873,,1083.0,2.0,2.0,2700
APARTMENT,NJ,Raritan,8869,,1300.0,2.0,2.0,2795
APARTMENT,NJ,Bayonne,7002,,1000.0,1.0,1.0,2721
APARTMENT,NJ,Belle Mead,8502,,1670.0,2.0,2.5,2745
APARTMENT,NJ,Mount Holly,8060,,1498.0,3.0,2.5,2700
APARTMENT,NJ,Old Bridge,8857,,1355.0,2.0,2.0,2710
APARTMENT,NJ,Sparta,7871,,1152.0,2.0,2.0,2700
SINGLE_FAMILY,NJ,Keyport,7735,,1450.0,3.0,2.0,2795
TOWNHOUSE,NJ,Howell,7731,,1450.0,3.0,1.5,2700
APARTMENT,NJ,Jersey City,7304,,,3.0,2.0,2700
SINGLE_FAMILY,NJ,Barnegat,8005,,1184.0,3.0,1.0,2750
APARTMENT,NJ,Princeton,8540,,900.0,1.0,1.0,2750
APARTMENT,NJ,Newark,7106,,1500.0,3.0,2.0,2700
APARTMENT,NJ,Monmouth Junction,8852,,1448.0,3.0,2.0,2700
SINGLE_FAMILY,NJ,Branchburg,8876,,,2.0,1.0,2750
APARTMENT,NJ,Jersey City,7306,,,2.0,2.0,2700
APARTMENT,NJ,Newark,7105,,1250.0,3.0,1.0,2700
APARTMENT,NJ,Jersey City,7307,,800.0,2.0,2.0,2700
APARTMENT,NJ,Bayonne,7002,,,3.0,2.0,2700
SINGLE_FAMILY,NJ,Howell,7731,,1004.0,3.0,1.0,2700
APARTMENT,NJ,Paterson,7524,,,4.0,1.0,2700
SINGLE_FAMILY,NJ,Lanoka Harbor,8734,,1498.0,4.0,2.0,2700
APARTMENT,NJ,Newark,7107,,1800.0,5.0,1.0,2799
SINGLE_FAMILY,NJ,Egg Harbor Township,8234,,1596.0,3.0,2.0,2750
APARTMENT,NJ,Elizabeth,7208,,1150.0,3.0,2.0,2795
TOWNHOUSE,NJ,Edison,8820,,1435.0,2.0,2.5,2750
APARTMENT,NJ,Middlesex,8846,,3209.0,3.0,2.0,2790
APARTMENT,NJ,Summit,7901,,,1.0,1.5,2795
APARTMENT,NJ,Blairstown,7825,,,3.0,1.0,2700
APARTMENT,NJ,Brigantine,8203,,,4.0,3.5,2700
APARTMENT,NJ,Harrison,7029,,794.0,1.0,1.0,2700
APARTMENT,NJ,Bayonne,7002,,,3.0,2.0,2700
APARTMENT,NJ,North Bergen,7047,,600.0,0.0,1.0,2715
APARTMENT,NJ,Cliffside Park,7010,,1300.0,2.0,2.0,2700
SINGLE_FAMILY,NJ,Ventnor City,8406,,,3.0,1.5,2700
APARTMENT,NJ,Jersey City,7306,,1000.0,3.0,2.0,2750
APARTMENT,NJ,Elizabeth,7208,,,4.0,1.0,2700
APARTMENT,NJ,Summit,7901,,,1.0,1.0,2700
APARTMENT,NJ,Clifton,7012,,1209.0,3.0,1.0,2700
TOWNHOUSE,NJ,Monroe Township,8852,,1670.0,2.0,2.5,2750
APARTMENT,NJ,Glassboro,8028,,2600.0,5.0,2.0,2750
APARTMENT,NJ,Union,7083,,,3.0,1.5,2750
APARTMENT,NJ,Perth Amboy,8861,,1300.0,2.0,2.5,2700
APARTMENT,NJ,North Bergen,7047,,600.0,0.0,1.0,2795
APARTMENT,NJ,Elizabeth,7202,,2000.0,3.0,2.0,2700
APARTMENT,NJ,Piscataway,8854,,1200.0,2.0,2.0,2700
APARTMENT,NJ,West New York,7093,,,2.0,1.0,2700
APARTMENT,NJ,North Bergen,7047,,1300.0,3.0,1.0,2700
SINGLE_FAMILY,NJ,Jersey City,7307,,,3.0,1.5,2750
APARTMENT,NJ,Secaucus,7094,,,3.0,2.0,2700
APARTMENT,NJ,Jersey City,7307,,,1.0,1.0,2700
SINGLE_FAMILY,NJ,Margate City,8402,,,3.0,2.0,2750
APARTMENT,NJ,Englewood Cliffs,7632,,,2.0,1.0,2700
APARTMENT,NJ,Vernon,7462,,,3.0,2.0,2700
SINGLE_FAMILY,NJ,Haledon,7508,,3000.0,4.0,2.0,2700
APARTMENT,NJ,North Bergen,7047,,1005.0,2.0,2.0,2700
APARTMENT,NJ,Jersey City,7310,,,2.0,1.0,2750
APARTMENT,NJ,Jersey City,7307,,700.0,2.0,1.5,2700
TOWNHOUSE,NJ,Freehold,7728,,1110.0,2.0,2.0,2750
APARTMENT,NJ,West New York,7093,,1058.0,3.0,1.5,2700
APARTMENT,NJ,West New York,7093,,,2.0,1.0,2700
SINGLE_FAMILY,NJ,Freehold,7728,,1146.0,2.0,2.0,2700
APARTMENT,NJ,West New York,7093,,,2.0,1.0,2750
TOWNHOUSE,NJ,Princeton,8540,,1120.0,2.0,1.5,2700
APARTMENT,NJ,Perth Amboy,8861,,1354.0,2.0,2.0,2700
APARTMENT,NJ,Perth Amboy,8861,,1244.0,2.0,2.0,2700
TOWNHOUSE,NJ,Perth Amboy,8861,,,2.0,2.5,2700
APARTMENT,NJ,Springfield,7081,,978.0,2.0,2.0,2700
APARTMENT,NJ,Atlantic City,8401,,,5.0,2.0,2700
APARTMENT,NJ,Jersey City,7306,,,3.0,2.0,2700
APARTMENT,NJ,Paterson,7514,,1200.0,5.0,2.0,2700
APARTMENT,NJ,Jersey City,7306,,,3.0,1.0,2750
TOWNHOUSE,NJ,Whippany,7981,,,2.0,2.0,2700
APARTMENT,NJ,Paramus,7652,,,2.0,1.0,2700
SINGLE_FAMILY,NJ,Ridgefield Park,7660,,1450.0,2.0,2.0,2795
APARTMENT,NJ,Cliffside Park,7010,,1100.0,2.0,2.0,2700
APARTMENT,NJ,Bloomfield,7003,,,3.0,1.0,2700
TOWNHOUSE,NJ,Jersey City,7307,,,3.0,2.0,2700
SINGLE_FAMILY,NJ,Manahawkin,8050,,988.0,3.0,2.0,2700
TOWNHOUSE,NJ,Franklin Park,8823,,1630.0,3.0,2.5,2799
APARTMENT,NJ,Union City,7087,,1200.0,3.0,1.0,2700
APARTMENT,NJ,Cherry Hill,8002,,1312.0,2.0,2.0,2795
APARTMENT,NJ,Matawan,7747,,1180.0,2.0,2.0,2750
SINGLE_FAMILY,NJ,Bloomsbury,8804,,1500.0,2.0,2.0,2799
APARTMENT,NJ,Bloomfield,7003,,,3.0,1.0,2700
APARTMENT,NJ,Jersey City,7304,,800.0,2.0,1.0,2775
TOWNHOUSE,NJ,Keansburg,7734,,690.0,2.0,1.0,2780
APARTMENT,NJ,Hackensack,7601,,,2.0,1.0,2700
APARTMENT,NJ,Union City,7087,,950.0,3.0,1.0,2700
APARTMENT,NJ,Dayton,8810,,1360.0,2.0,1.5,2700
SINGLE_FAMILY,NJ,Willingboro,8046,,1862.0,4.0,2.0,2750
APARTMENT,NJ,Jersey City,7307,,890.0,1.0,1.0,2700
APARTMENT,NJ,South Orange,7079,,1100.0,3.0,1.0,2700
TOWNHOUSE,NJ,Jersey City,7305,,1491.0,2.0,2.5,2700
APARTMENT,NJ,Hoboken,7030,,720.0,1.0,1.0,2700
APARTMENT,NJ,Jersey City,7307,,1000.0,3.0,1.5,2750
APARTMENT,NJ,Clifton,7013,,,4.0,1.0,2700
APARTMENT,NJ,Mount Laurel,8054,,1678.0,3.0,2.5,2700
SINGLE_FAMILY,NJ,Sicklerville,8081,,2444.0,4.0,2.0,2750
SINGLE_FAMILY,NJ,Glassboro,8028,,1750.0,5.0,2.0,2750
APARTMENT,NJ,South Orange,7079,,,3.0,1.0,2781
TOWNHOUSE,NJ,Clifton,7013,,1424.0,2.0,2.5,2700
APARTMENT,NJ,West New York,7093,,952.0,1.0,1.0,2700
SINGLE_FAMILY,NJ,Marlboro,7746,,960.0,2.0,1.0,2700
APARTMENT,NJ,Westfield,7090,,,3.0,1.5,2700
APARTMENT,NJ,North Bergen,7047,,800.0,2.0,1.0,2700
APARTMENT,NJ,Highland Park,8904,,,2.0,2.0,2750
APARTMENT,NJ,Edison,8837,,1450.0,2.0,2.0,2750
SINGLE_FAMILY,NJ,Elizabeth,7206,,,3.0,2.0,2700
APARTMENT,NJ,Jersey City,7305,,,4.0,1.0,2750
SINGLE_FAMILY,NJ,Westfield,7090,,1000.0,3.0,2.0,2700
TOWNHOUSE,NJ,Morristown,7960,,,2.0,1.0,2750
APARTMENT,NJ,Lavallette,8735,,,2.0,1.0,2750
APARTMENT,NJ,Jersey City,7307,,1200.0,3.0,1.5,2750
APARTMENT,NJ,Hackensack,7601,,1190.0,2.0,2.0,2700
APARTMENT,NJ,Linden,7036,,1100.0,3.0,1.0,2700
APARTMENT,NJ,Paterson,7501,,,3.0,2.0,2750
SINGLE_FAMILY,NJ,Red Bank,7701,,1500.0,2.0,1.0,2750
APARTMENT,NJ,Middlesex,8846,,1125.0,2.0,1.0,2750
APARTMENT,NJ,Bayonne,7002,,1135.0,3.0,2.0,2750
TOWNHOUSE,NJ,Franklin Park,8823,,1776.0,3.0,2.5,2700
APARTMENT,NJ,Jersey City,7305,,1600.0,6.0,2.0,2700
APARTMENT,NJ,Lodi,7644,,,3.0,1.0,2750
APARTMENT,NJ,Union City,7087,,1100.0,3.0,2.0,2750
APARTMENT,NJ,Newark,7102,,1800.0,1.0,1.0,2795
SINGLE_FAMILY,NJ,Chatham,7928,,,2.0,1.0,2700
APARTMENT,NJ,Jersey City,7307,,,3.0,2.0,2700
SINGLE_FAMILY,NJ,Magnolia,8049,,1518.0,4.0,2.0,2700
SINGLE_FAMILY,NJ,Ridgefield Park,7660,,,3.0,2.0,2750
SINGLE_FAMILY,NJ,Cherry Hill,8003,,1352.0,4.0,2.0,2795
CONDO,NJ,Jersey City,7306,,1200.0,2.0,0.0,2795
APARTMENT,NJ,Newark,7105,,650.0,1.0,1.0,2700
APARTMENT,NJ,Jersey City,7306,,1200.0,2.0,2.0,2795
APARTMENT,NJ,Jersey City,7307,,1002.0,2.0,1.0,2700
SINGLE_FAMILY,NJ,Glassboro,8028,,2010.0,5.0,2.0,2750
SINGLE_FAMILY,NJ,Swedesboro,8085,,1848.0,3.0,2.5,2700
APARTMENT,NJ,West New York,7093,,1150.0,2.0,2.0,2700
APARTMENT,NJ,Union City,7087,,,3.0,1.0,2775
TOWNHOUSE,NJ,Jersey City,7304,,,3.0,2.0,2700
APARTMENT,NJ,Madison,7940,,,2.0,1.0,2700
APARTMENT,NJ,Old Bridge,8857,,1209.0,2.0,2.0,2750
SINGLE_FAMILY,NJ,Voorhees,8043,,1700.0,4.0,1.5,2700
SINGLE_FAMILY,NJ,Willingboro,8046,,1800.0,4.0,2.5,2700
APARTMENT,NJ,Montclair,7042,,,2.0,1.0,2700
TOWNHOUSE,NJ,Montclair,7042,,,2.0,1.0,2725
APARTMENT,NJ,Highland Park,8904,,,3.0,1.5,2750
APARTMENT,NJ,Jersey City,7304,,,5.0,2.0,2700
APARTMENT,NJ,Belleville,7109,,,3.0,1.0,2700
SINGLE_FAMILY,NJ,Laurence Harbor,8879,,,2.0,1.5,2790
APARTMENT,NJ,Union City,7087,,,3.0,1.0,2775
APARTMENT,NJ,Jersey City,7305,,1800.0,4.0,2.0,2750
APARTMENT,NJ,Jersey City,7305,,1800.0,3.0,1.5,2750
SINGLE_FAMILY,NJ,Cream Ridge,8514,,1635.0,3.0,1.0,2750
SINGLE_FAMILY,NJ,Manasquan,8736,,900.0,2.0,1.0,2750
TOWNHOUSE,NJ,Plainfield,7060,,11562.0,2.0,2.0,2700
TOWNHOUSE,NJ,Pleasantville,8232,,,4.0,4.0,2795
APARTMENT,NJ,Cherry Hill,8002,,881.0,1.0,1.0,2800
APARTMENT,NJ,Cherry Hill,8002,,881.0,1.0,1.0,2800
APARTMENT,NJ,Weehawken,7086,,466.0,0.0,1.0,2818
APARTMENT,NJ,Secaucus,7094,,,3.0,1.0,2850
APARTMENT,NJ,Morris Plains,7950,,909.0,1.0,1.0,2815
APARTMENT,NJ,Somerset,8873,,1321.0,2.0,2.0,2865
APARTMENT,NJ,Wharton,7885,,1639.0,2.0,2.0,2850
APARTMENT,NJ,Jersey City,7307,,695.0,1.0,1.5,2824
APARTMENT,NJ,Bayonne,7002,,1022.0,2.0,2.0,2820
APARTMENT,NJ,Newark,7107,,,7.0,2.0,2850
APARTMENT,NJ,Plainsboro,8536,,911.0,2.0,2.0,2830
APARTMENT,NJ,Whitehouse Station,8889,,1515.0,2.0,2.5,2850
